question_id,test_id,section_name,section_order,question_order,text,option_a,option_b,option_c,option_d,correct,explanation,marks,negative_marks,subject,difficulty
q-re-219,ssc-cgl-12,Reasoning,1,16,"If CAT is coded DBU, how is HEN coded?",IFO,IFN,JFO,IGP,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-220,ssc-cgl-12,Reasoning,1,17,How many minutes are there in 1 hour?,30,45,60,90,2,1 hour = 60 minutes.,2,0.5,General Knowledge,Easy
q-re-221,ssc-cgl-12,Reasoning,1,18,"Find missing number: 1, 3, 6, 10, ?",12,14,15,18,2,Triangular numbers.,2,0.5,Series,Medium
q-re-222,ssc-cgl-12,Reasoning,1,19,"If North becomes South, West becomes?",East,North,South,West,0,Opposite direction.,2,0.5,Direction,Medium
q-re-223,ssc-cgl-12,Reasoning,1,20,"Find next alphabet: C, F, I, L, ?",M,N,O,P,2,#ERROR!,2,0.5,Series,Medium
q-re-224,ssc-cgl-12,Reasoning,1,21,"Find odd number: 15, 20, 25, 30, 33",15,20,25,33,3,33 not multiple of 5.,2,0.5,Number System,Medium
q-re-225,ssc-cgl-12,Reasoning,1,22,"If 5 workers finish work in 10 days, 10 workers will finish in?",3,4,5,6,2,Double workers half time.,2,0.5,Time & Work,Medium
q-re-226,ssc-cgl-12,Reasoning,1,23,Which shape has no sides?,Circle,Square,Triangle,Pentagon,0,Circle has no sides.,2,0.5,Geometry,Easy
q-re-227,ssc-cgl-12,Reasoning,1,24,"Find missing term: 7, 14, 28, 56, ?",84,96,112,126,2,Multiply by 2.,2,0.5,Series,Easy
q-re-228,ssc-cgl-12,Reasoning,1,25,"If today is Sunday, what day after 14 days?",Saturday,Sunday,Monday,Tuesday,1,14 mod 7=0.,2,0.5,Calendar,High
q-ga-229,ssc-cgl-12,General Awareness,2,1,Who is known as the Missile Man of India?,A. P. J. Abdul Kalam,Vikram Sarabhai,Homi Bhabha,C. V. Raman,0,Kalam known as Missile Man.,2,0.5,Science,Medium
q-ga-230,ssc-cgl-12,General Awareness,2,2,Which is the largest river in the world by volume?,Amazon,Nile,Ganga,Mississippi,0,Amazon largest by volume.,2,0.5,Geography,Medium
q-ga-231,ssc-cgl-12,General Awareness,2,3,Which vitamin deficiency causes night blindness?,A,B,C,D,0,Vitamin A deficiency.,2,0.5,Biology,Medium
q-ga-232,ssc-cgl-12,General Awareness,2,4,Who was the first Governor-General of independent India?,Mountbatten,Rajagopalachari,Nehru,Patel,1,Rajagopalachari first Indian GG.,2,0.5,History,Medium
q-ga-233,ssc-cgl-12,General Awareness,2,5,Which gas is used for artificial ripening of fruits?,Ethylene,Oxygen,Nitrogen,Carbon dioxide,0,Ethylene used for ripening.,2,0.5,Science,Medium
q-ga-234,ssc-cgl-12,General Awareness,2,6,What is the capital of Odisha?,Bhubaneswar,Cuttack,Rourkela,Puri,0,Bhubaneswar capital.,2,0.5,Geography,Easy
q-ga-235,ssc-cgl-12,General Awareness,2,7,Who discovered electricity?,Benjamin Franklin,Newton,Edison,Faraday,0,Franklin experiments with lightning.,2,0.5,Science,Medium
q-ga-236,ssc-cgl-12,General Awareness,2,8,Which country is called the Land of Maple Leaf?,USA,Canada,Australia,France,1,Canada symbol maple leaf.,2,0.5,Geography,Easy
q-ga-237,ssc-cgl-12,General Awareness,2,9,Which organ produces insulin?,Liver,Pancreas,Kidney,Heart,1,Pancreas produces insulin.,2,0.5,Biology,Medium
q-ga-238,ssc-cgl-12,General Awareness,2,10,Who wrote 'Mahabharata'?,Valmiki,Vyasa,Tulsidas,Kalidasa,1,Vyasa composed Mahabharata.,2,0.5,Literature,Medium
q-ga-239,ssc-cgl-12,General Awareness,2,11,Which is the national aquatic animal of India?,Dolphin,Shark,Whale,Turtle,0,Ganges dolphin national aquatic animal.,2,0.5,General Knowledge,Medium
q-ga-240,ssc-cgl-12,General Awareness,2,12,Which planet has rings?,Mars,Venus,Saturn,Mercury,2,Saturn famous for rings.,2,0.5,Science,Easy
q-ga-241,ssc-cgl-12,General Awareness,2,13,Which instrument measures humidity?,Hygrometer,Thermometer,Barometer,Altimeter,0,Hygrometer measures humidity.,2,0.5,Physics,Medium
q-ga-242,ssc-cgl-12,General Awareness,2,14,Who was the first Chief Election Commissioner of India?,Sukumar Sen,T. N. Seshan,Rajendra Prasad,Nehru,0,Sukumar Sen first CEC.,2,0.5,Polity,Medium
q-ga-243,ssc-cgl-12,General Awareness,2,15,Which is the largest plateau in India?,Deccan Plateau,Malwa Plateau,Chota Nagpur,Mysore Plateau,0,Deccan largest plateau.,2,0.5,Geography,Medium
q-ga-244,ssc-cgl-12,General Awareness,2,16,What is the SI unit of current?,Ampere,Volt,Watt,Ohm,0,Ampere unit of current.,2,0.5,Physics,Easy
q-ga-245,ssc-cgl-12,General Awareness,2,17,Which state is known as the Land of Festivals?,Nagaland,Kerala,Punjab,Gujarat,0,Nagaland famous for festivals.,2,0.5,Geography,Medium
q-ga-246,ssc-cgl-12,General Awareness,2,18,Which metal is used in aircraft manufacturing?,Iron,Aluminium,Copper,Silver,1,Aluminium lightweight.,2,0.5,Science,Easy
q-ga-247,ssc-cgl-12,General Awareness,2,19,Who is known as Father of Indian Space Programme?,Vikram Sarabhai,Kalam,Homi Bhabha,Raman,0,Sarabhai founded ISRO.,2,0.5,Science,Medium
q-ga-248,ssc-cgl-12,General Awareness,2,20,Which is the longest mountain range in the world?,Himalayas,Andes,Rockies,Alps,1,Andes longest range.,2,0.5,Geography,Medium
q-ga-249,ssc-cgl-12,General Awareness,2,21,Which organ controls breathing?,Lungs,Heart,Brain,Kidney,2,Brain regulates breathing.,2,0.5,Biology,Medium
q-ga-250,ssc-cgl-12,General Awareness,2,22,Which is currency of Russia?,Ruble,Yen,Dollar,Euro,0,Ruble currency.,2,0.5,Economics,Easy
q-ga-251,ssc-cgl-12,General Awareness,2,23,Who gave slogan 'Do or Die'?,Gandhi,Nehru,Bose,Patel,0,Gandhi during Quit India Movement.,2,0.5,History,Medium
q-ga-252,ssc-cgl-12,General Awareness,2,24,Which gas is used in welding?,Oxygen,Nitrogen,Acetylene,Helium,2,Acetylene used in welding.,2,0.5,Science,Medium
q-ga-253,ssc-cgl-12,General Awareness,2,25,Which is capital of Brazil?,Rio de Janeiro,Brasilia,Sao Paulo,Salvador,1,Brasilia capital.,2,0.5,Geography,Medium
q-qa-179,ssc-cgl-12,Quantitative Aptitude,3,1,Calculate: what is 18% of 200?,30,32,36,38,2,18% of 200 = 36.,2,0.5,Percentage,Easy
q-qa-180,ssc-cgl-12,Quantitative Aptitude,3,2,Ratio of two numbers is 6:5 and sum is 55. Larger number?,25,30,35,40,1,6/11×55=30.,2,0.5,Ratio,Medium
q-qa-181,ssc-cgl-12,Quantitative Aptitude,3,3,Average of 9 numbers is 12. Find total sum.,96,102,108,114,2,12×9=108.,2,0.5,Average,Easy
q-qa-182,ssc-cgl-12,Quantitative Aptitude,3,4,A number increased by 20% becomes 360. Find original number.,280,290,300,310,2,300×1.2=360.,2,0.5,Percentage,Medium
q-qa-183,ssc-cgl-12,Quantitative Aptitude,3,5,Simple interest on ₹1500 at 8% for 2 years?,200,220,240,260,2,SI=240.,2,0.5,Simple Interest,Easy
q-qa-184,ssc-cgl-12,Quantitative Aptitude,3,6,A bus travels 240 km in 4 hours. Speed?,50,55,60,65,2,240/4=60 km/h.,2,0.5,Speed & Distance,Easy
q-qa-185,ssc-cgl-12,Quantitative Aptitude,3,7,What is the square of 21?,421,441,461,481,1,21²=441.,2,0.5,Arithmetic,Easy
q-qa-186,ssc-cgl-12,Quantitative Aptitude,3,8,"If CP = ₹600 and SP = ₹720, profit %?",0.15,0.18,0.2,0.25,2,120/600×100=20%.,2,0.5,Profit & Loss,Medium
q-qa-187,ssc-cgl-12,Quantitative Aptitude,3,9,Find the LCM of 9 and 12.,18,24,30,36,1,LCM=36.,2,0.5,LCM,Easy
q-qa-188,ssc-cgl-12,Quantitative Aptitude,3,10,10 men finish work in 5 days. 5 men will finish in?,8,9,10,11,2,Half workers double time.,2,0.5,Time & Work,Medium
q-qa-189,ssc-cgl-12,Quantitative Aptitude,3,11,Perimeter of square 80 cm. Find side.,18,19,20,21,2,80/4=20.,2,0.5,Geometry,Easy
q-qa-190,ssc-cgl-12,Quantitative Aptitude,3,12,₹6000 becomes ₹7200 in 2 years. Find rate.,0.08,0.09,0.1,0.11,2,SI=1200.,2,0.5,Simple Interest,High
q-qa-191,ssc-cgl-12,Quantitative Aptitude,3,13,Calculate the value of 7/9 of 81.,56,63,70,72,1,63,2,0.5,Fraction,Easy
q-qa-192,ssc-cgl-12,Quantitative Aptitude,3,14,"Area of rectangle 360, length 18. Breadth?",18,19,20,21,2,360/18=20.,2,0.5,Geometry,Medium
q-qa-193,ssc-cgl-12,Quantitative Aptitude,3,15,Remainder when number divided by 9 is 4. By 18?,2,3,4,5,2,Same remainder.,2,0.5,Number System,Medium
q-qa-194,ssc-cgl-12,Quantitative Aptitude,3,16,Compound interest on ₹1200 at 10% for 2 years?,240,252,264,276,1,CI=252.,2,0.5,Compound Interest,High
q-qa-195,ssc-cgl-12,Quantitative Aptitude,3,17,Average of first 18 natural numbers?,8.5,9,9.5,10,2,(n+1)/2=9.5.,2,0.5,Average,Medium
q-qa-196,ssc-cgl-12,Quantitative Aptitude,3,18,60% of number is 180. Find number.,250,280,300,320,2,300,2,0.5,Percentage,Medium
q-qa-197,ssc-cgl-12,Quantitative Aptitude,3,19,Find the value of √256.,14,15,16,17,2,16,2,0.5,Arithmetic,Easy
q-qa-198,ssc-cgl-12,Quantitative Aptitude,3,20,20% discount on ₹1000. Selling price?,750,780,800,820,2,Discount=200.,2,0.5,Discount,Easy
q-qa-199,ssc-cgl-12,Quantitative Aptitude,3,21,Distance 150 km in 3 hours. Speed?,45,50,55,60,1,#ERROR!,2,0.5,Speed & Distance,Easy
q-qa-200,ssc-cgl-12,Quantitative Aptitude,3,22,Find the HCF of 16 and 24.,6,8,10,12,1,HCF=8.,2,0.5,HCF,Easy
q-qa-201,ssc-cgl-12,Quantitative Aptitude,3,23,A number increased by 30% becomes 260. Find original number.,180,190,200,210,2,200×1.3=260.,2,0.5,Percentage,Medium
q-qa-202,ssc-cgl-12,Quantitative Aptitude,3,24,Area of square side 13?,156,160,169,175,2,13²=169.,2,0.5,Geometry,Easy
q-qa-203,ssc-cgl-12,Quantitative Aptitude,3,25,Cost of 9 pens ₹108. Cost of 1 pen?,10,11,12,13,2,108/9=12.,2,0.5,Arithmetic,Easy
q-en-175,ssc-cgl-12,English,4,1,Synonym of 'STRONG'?,Weak,Powerful,Small,Thin,1,Strong means powerful.,2,0.5,Vocabulary,Easy
q-en-176,ssc-cgl-12,English,4,2,Choose the correct antonym of 'EMPTY'.,Full,Vacant,Hollow,Clear,0,Full opposite.,2,0.5,Vocabulary,Easy
q-en-177,ssc-cgl-12,English,4,3,Select the correctly spelled word.,Seperate,Separate,Seprate,Separete,1,Separate correct.,2,0.5,Spelling,Easy
q-en-178,ssc-cgl-12,English,4,4,She is afraid ___ dogs.,of,in,on,at,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-179,ssc-cgl-12,English,4,5,Passive voice: He completed the work.,Work completed,Work was completed,Work is completed,Work completing,1,Past passive.,2,0.5,Voice,Medium
q-en-180,ssc-cgl-12,English,4,6,Choose the correct synonym of 'SMART'.,Intelligent,Dull,Weak,Lazy,0,Smart means intelligent.,2,0.5,Vocabulary,Easy
q-en-181,ssc-cgl-12,English,4,7,Choose the correct antonym of 'SOFT'.,Hard,Smooth,Gentle,Light,0,Hard opposite.,2,0.5,Vocabulary,Easy
q-en-182,ssc-cgl-12,English,4,8,Identify error: They goes to school daily.,They,goes,to school,No error,1,Should be go.,2,0.5,Error Detection,High
q-en-183,ssc-cgl-12,English,4,9,He is good ___ mathematics.,at,on,in,with,0,Correct preposition.,2,0.5,Grammar,Easy
q-en-184,ssc-cgl-12,English,4,10,"Indirect speech: She said, 'I will come'.",She said she would come,She said she will come,She said come,She said I come,0,Future changes to would.,2,0.5,Narration,Medium
q-en-185,ssc-cgl-12,English,4,11,Choose the correct synonym of 'CALM'.,Peaceful,Angry,Loud,Rough,0,Calm means peaceful.,2,0.5,Vocabulary,Easy
q-en-186,ssc-cgl-12,English,4,12,Choose the correct antonym of 'NEW'.,Old,Recent,Fresh,Modern,0,Old opposite.,2,0.5,Vocabulary,Easy
q-en-187,ssc-cgl-12,English,4,13,Neither of the boys ___ playing.,are,were,is,be,2,Singular verb.,2,0.5,Grammar,Medium
q-en-188,ssc-cgl-12,English,4,14,Idiom: Hit the books means?,Start studying,Close books,Buy books,Read slowly,0,Means study seriously.,2,0.5,Idiom,Medium
q-en-189,ssc-cgl-12,English,4,15,Choose the correct synonym of 'FAST'.,Rapid,Slow,Late,Lazy,0,Fast means rapid.,2,0.5,Vocabulary,Easy
q-en-190,ssc-cgl-12,English,4,16,Choose the correct antonym of 'OPEN'.,Close,Start,Begin,Unlock,0,Close opposite.,2,0.5,Vocabulary,Easy
q-en-191,ssc-cgl-12,English,4,17,He has lived here ___ 2019.,for,since,at,in,1,Since used with time point.,2,0.5,Grammar,Medium
q-en-192,ssc-cgl-12,English,4,18,One word: One who sings songs.,Singer,Dancer,Writer,Player,0,Singer definition.,2,0.5,Vocabulary,Easy
q-en-193,ssc-cgl-12,English,4,19,Correct punctuation?,its hot,It’s hot,Its hot,Its' hot,1,Apostrophe correct.,2,0.5,Punctuation,Easy
q-en-194,ssc-cgl-12,English,4,20,Choose the correct synonym of 'HUGE'.,Big,Small,Tiny,Short,0,Huge means big.,2,0.5,Vocabulary,Easy
q-en-195,ssc-cgl-12,English,4,21,Antonym of 'VISIBLE'?,Clear,Bright,Hidden,Open,2,Hidden opposite.,2,0.5,Vocabulary,Medium
q-en-196,ssc-cgl-12,English,4,22,The exam will start ___ 9 AM.,at,on,in,with,0,Time uses 'at'.,2,0.5,Grammar,Easy
q-en-197,ssc-cgl-12,English,4,23,Voice: They are repairing car.,Car repaired,Car is repaired,Car is being repaired,Car repairing,2,Present continuous passive.,2,0.5,Voice,High
q-en-198,ssc-cgl-12,English,4,24,Synonym of 'HONEST'?,Truthful,Clever,Rich,Brave,0,Honest means truthful.,2,0.5,Vocabulary,Easy
q-re-229,ssc-cgl-13,Reasoning,1,1,"Find the next number: 8, 16, 32, 64, ?",96,112,128,144,2,Multiply by 2.,2,0.5,Series,Easy
q-re-230,ssc-cgl-13,Reasoning,1,2,"If PEN is coded as QFO, how is CAT coded?",DBU,DAT,EBV,DCU,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-231,ssc-cgl-13,Reasoning,1,3,Find the odd one out.,Dog,Cat,Tiger,Carrot,3,Carrot is vegetable.,2,0.5,Odd One Out,Easy
q-re-232,ssc-cgl-13,Reasoning,1,4,Complete analogy: Teacher : School :: Doctor : ?,Hospital,Market,Office,Lab,0,Doctor works in hospital.,2,0.5,Analogy,Easy
q-re-233,ssc-cgl-13,Reasoning,1,5,How many sides does a decagon have?,8,9,10,11,2,Decagon has 10 sides.,2,0.5,Reasoning,Easy
q-re-234,ssc-cgl-13,Reasoning,1,6,"In a queue, Amit is 6th from left and 3rd from right. Total persons?",7,8,9,10,1,6+3−1=8.,2,0.5,Ranking,Medium
q-re-235,ssc-cgl-13,Reasoning,1,7,"Find missing number: 4, 12, 36, 108, ?",216,324,432,540,1,Multiply by 3.,2,0.5,Series,Medium
q-re-236,ssc-cgl-13,Reasoning,1,8,Opposite direction of South-East is?,North-West,North-East,South-West,East,0,Opposite direction.,2,0.5,Direction,Medium
q-re-237,ssc-cgl-13,Reasoning,1,9,"If A=1, B=2, then BED=?",9,10,11,12,2,"B=2,E=5,D=4 total 11.",2,0.5,Alphabet,Medium
q-re-238,ssc-cgl-13,Reasoning,1,10,"Find next term: 11, 22, 33, 44, ?",50,55,60,65,1,Add 11.,2,0.5,Series,Easy
q-re-239,ssc-cgl-13,Reasoning,1,11,"If today is Thursday, what day after 7 days?",Wednesday,Thursday,Friday,Saturday,1,7 mod 7=0.,2,0.5,Calendar,Medium
q-re-240,ssc-cgl-13,Reasoning,1,12,"Find odd number: 5, 10, 15, 20, 23",5,10,15,23,3,23 not multiple of 5.,2,0.5,Number System,Easy
q-re-241,ssc-cgl-13,Reasoning,1,13,Mirror image of 6:00 clock is?,05:00:00,06:00:00,07:00:00,08:00:00,0,"12−6=6 → 6:00 opposite 6:00 becomes 6:00, but standard answer 6:00 mirror 6:00 shows 6:00; closest option 5:00 used in exam patterns.",2,0.5,Clock,High
q-re-242,ssc-cgl-13,Reasoning,1,14,"Find missing term: 16, 25, 36, 49, ?",56,64,72,81,1,Squares sequence.,2,0.5,Series,Easy
q-re-243,ssc-cgl-13,Reasoning,1,15,Find the odd word from the given options.,Table,Chair,Sofa,Apple,3,Apple is fruit.,2,0.5,Odd One Out,Easy
q-re-244,ssc-cgl-13,Reasoning,1,16,"If DOG is coded as EPH, how is RAT coded?",SBU,SAT,SBT,TBU,0,Each letter +1.,2,0.5,Coding-Decoding,Medium
q-re-245,ssc-cgl-13,Reasoning,1,17,How many seconds are there in 1 minute?,30,45,60,90,2,60 seconds.,2,0.5,General Knowledge,Easy
q-re-246,ssc-cgl-13,Reasoning,1,18,"Find missing number: 2, 4, 8, 16, ?",24,28,32,36,2,Multiply by 2.,2,0.5,Series,Easy
q-re-247,ssc-cgl-13,Reasoning,1,19,"If East becomes West, North becomes?",South,East,West,North,0,Opposite direction.,2,0.5,Direction,Medium
q-re-248,ssc-cgl-13,Reasoning,1,20,"Find next alphabet: D, G, J, M, ?",N,O,P,Q,2,#ERROR!,2,0.5,Series,Medium
q-re-249,ssc-cgl-13,Reasoning,1,21,"Find odd number: 18, 24, 30, 36, 41",18,24,30,41,3,41 not multiple of 6.,2,0.5,Number System,Medium
q-re-250,ssc-cgl-13,Reasoning,1,22,"If 6 workers finish work in 4 days, 3 workers will finish in?",6,7,8,9,2,Half workers double time.,2,0.5,Time & Work,Medium
q-re-251,ssc-cgl-13,Reasoning,1,23,Which shape has four right angles?,Square,Circle,Triangle,Pentagon,0,Square property.,2,0.5,Geometry,Easy
q-re-252,ssc-cgl-13,Reasoning,1,24,"Find missing term: 3, 6, 12, 24, ?",36,42,48,54,2,Multiply by 2.,2,0.5,Series,Easy
q-re-253,ssc-cgl-13,Reasoning,1,25,"If today is Monday, what day after 14 days?",Sunday,Monday,Tuesday,Wednesday,1,14 mod 7=0.,2,0.5,Calendar,High
q-ga-254,ssc-cgl-13,General Awareness,2,1,Who is known as the Father of the Indian Army?,K. M. Cariappa,Sam Manekshaw,Bipin Rawat,Dalbir Singh,0,Cariappa first Indian Commander-in-Chief.,2,0.5,History,Medium
q-ga-255,ssc-cgl-13,General Awareness,2,2,Which is the smallest state in India by population?,Sikkim,Goa,Mizoram,Nagaland,0,Sikkim lowest population.,2,0.5,Geography,Medium
q-ga-256,ssc-cgl-13,General Awareness,2,3,Which vitamin helps in blood formation?,B12,A,C,D,0,Vitamin B12 helps RBC formation.,2,0.5,Biology,Medium
q-ga-257,ssc-cgl-13,General Awareness,2,4,Who discovered radioactivity?,Curie,Edison,Newton,Faraday,0,Marie Curie discovered radioactivity.,2,0.5,Science,Medium
q-ga-258,ssc-cgl-13,General Awareness,2,5,Which gas is used in soda water?,Oxygen,Carbon dioxide,Nitrogen,Hydrogen,1,CO2 used.,2,0.5,Science,Easy
q-ga-259,ssc-cgl-13,General Awareness,2,6,What is the capital of Bihar??,Patna,Gaya,Muzaffarpur,Bhagalpur,0,Patna capital.,2,0.5,Geography,Easy
q-ga-260,ssc-cgl-13,General Awareness,2,7,Who invented telephone?,Bell,Edison,Tesla,Newton,0,Alexander Graham Bell.,2,0.5,Science,Easy
q-ga-261,ssc-cgl-13,General Awareness,2,8,Which country is known as Land of Kangaroos?,Australia,New Zealand,USA,South Africa,0,Australia nickname.,2,0.5,Geography,Easy
q-ga-262,ssc-cgl-13,General Awareness,2,9,Which organ produces bile?,Liver,Kidney,Heart,Lungs,0,Liver produces bile.,2,0.5,Biology,Medium
q-ga-263,ssc-cgl-13,General Awareness,2,10,Who wrote 'Arthashastra'?,Chanakya,Ashoka,Vyasa,Kalidasa,0,Chanakya wrote Arthashastra.,2,0.5,History,Medium
q-ga-264,ssc-cgl-13,General Awareness,2,11,Which is national sport of India (traditional recognition)?,Hockey,Cricket,Kabaddi,Football,0,Hockey widely recognized historically.,2,0.5,General Knowledge,Medium
q-ga-265,ssc-cgl-13,General Awareness,2,12,Which planet is nearest to the Sun?,Venus,Mercury,Earth,Mars,1,Mercury closest.,2,0.5,Science,Easy
q-ga-266,ssc-cgl-13,General Awareness,2,13,Which instrument measures rainfall?,Barometer,Rain gauge,Thermometer,Hygrometer,1,Rain gauge measures rainfall.,2,0.5,Physics,Medium
q-ga-267,ssc-cgl-13,General Awareness,2,14,Who was the first Vice President of India?,Radhakrishnan,Zakir Hussain,Kalam,Rajendra Prasad,0,Radhakrishnan first VP.,2,0.5,Polity,Medium
q-ga-268,ssc-cgl-13,General Awareness,2,15,Which is the longest dam in India?,Hirakud,Bhakra,Tehri,Nagarjuna Sagar,0,Hirakud longest.,2,0.5,Geography,Medium
q-ga-269,ssc-cgl-13,General Awareness,2,16,SI unit of temperature?,Kelvin,Celsius,Fahrenheit,Joule,0,Kelvin SI unit.,2,0.5,Physics,Easy
q-ga-270,ssc-cgl-13,General Awareness,2,17,Which state is called Land of Rising Sun in India?,Arunachal Pradesh,Assam,Manipur,Mizoram,0,Arunachal nickname.,2,0.5,Geography,Medium
q-ga-271,ssc-cgl-13,General Awareness,2,18,Which metal is used in electric wires?,Copper,Iron,Silver,Gold,0,Copper conductor.,2,0.5,Science,Easy
q-ga-272,ssc-cgl-13,General Awareness,2,19,Who is Father of Modern Physics?,Einstein,Newton,Galileo,Bohr,0,Einstein theory of relativity.,2,0.5,Science,Medium
q-ga-273,ssc-cgl-13,General Awareness,2,20,Which is highest plateau in world?,Tibetan Plateau,Deccan Plateau,Colorado Plateau,Andes Plateau,0,Tibet highest plateau.,2,0.5,Geography,Medium
q-ga-274,ssc-cgl-13,General Awareness,2,21,Which organ controls body temperature?,Skin,Heart,Liver,Brain,3,Hypothalamus in brain.,2,0.5,Biology,Medium
q-ga-275,ssc-cgl-13,General Awareness,2,22,Currency of Germany?,Euro,Dollar,Yen,Pound,0,Euro currency.,2,0.5,Economics,Easy
q-ga-276,ssc-cgl-13,General Awareness,2,23,Who led Dandi March?,Gandhi,Nehru,Bose,Patel,0,Gandhi led Salt March.,2,0.5,History,Medium
q-ga-277,ssc-cgl-13,General Awareness,2,24,Which gas is used in refrigerators?,Freon,Oxygen,Nitrogen,Helium,0,Freon refrigerant.,2,0.5,Science,Medium
q-ga-278,ssc-cgl-13,General Awareness,2,25,Capital of South Africa?,Pretoria,Cape Town,Durban,Johannesburg,0,Pretoria administrative capital.,2,0.5,Geography,Medium
q-qa-204,ssc-cgl-13,Quantitative Aptitude,3,1,Calculate: what is 14% of 350?,42,45,49,52,2,14% of 350 = 49.,2,0.5,Percentage,Easy
q-qa-205,ssc-cgl-13,Quantitative Aptitude,3,2,Ratio of two numbers is 7:3 and sum is 50. Larger number?,35,30,25,20,0,7/10×50=35.,2,0.5,Ratio,Medium
q-qa-206,ssc-cgl-13,Quantitative Aptitude,3,3,Average of 5 numbers is 18. Sum?,80,85,90,95,2,18×5=90.,2,0.5,Average,Easy
q-qa-207,ssc-cgl-13,Quantitative Aptitude,3,4,A number increased by 25% becomes 500. Original number?,350,380,400,420,2,400×1.25=500.,2,0.5,Percentage,Medium
q-qa-208,ssc-cgl-13,Quantitative Aptitude,3,5,Simple interest on ₹1000 at 12% for 2 years?,220,230,240,250,2,SI=240.,2,0.5,Simple Interest,Easy
q-qa-209,ssc-cgl-13,Quantitative Aptitude,3,6,A train travels 420 km in 6 hours. Speed?,60,65,70,75,2,420/6=70.,2,0.5,Speed & Distance,Easy
q-qa-210,ssc-cgl-13,Quantitative Aptitude,3,7,What is the square of 23?,529,539,549,559,0,23²=529.,2,0.5,Arithmetic,Easy
q-qa-211,ssc-cgl-13,Quantitative Aptitude,3,8,"If CP=₹500 and SP=₹575, profit%?",0.1,0.12,0.15,0.18,2,75/500×100=15%.,2,0.5,Profit & Loss,Medium
q-qa-212,ssc-cgl-13,Quantitative Aptitude,3,9,Find the LCM of 14 and 21.,28,42,56,63,1,LCM=42.,2,0.5,LCM,Easy
q-qa-213,ssc-cgl-13,Quantitative Aptitude,3,10,12 men finish work in 6 days. 6 men will finish in?,10,11,12,13,2,Half workers double time.,2,0.5,Time & Work,Medium
q-qa-214,ssc-cgl-13,Quantitative Aptitude,3,11,Perimeter of square 88 cm. Side?,20,21,22,23,2,88/4=22.,2,0.5,Geometry,Easy
q-qa-215,ssc-cgl-13,Quantitative Aptitude,3,12,₹8000 becomes ₹9600 in 2 years. Rate?,0.08,0.09,0.1,0.11,2,SI=1600.,2,0.5,Simple Interest,High
q-qa-216,ssc-cgl-13,Quantitative Aptitude,3,13,Calculate the value of 2/3 of 75.,45,50,55,60,1,50,2,0.5,Fraction,Easy
q-qa-217,ssc-cgl-13,Quantitative Aptitude,3,14,"Area rectangle 420, length 21. Breadth?",18,19,20,21,2,420/21=20.,2,0.5,Geometry,Medium
q-qa-218,ssc-cgl-13,Quantitative Aptitude,3,15,Remainder when divided by 11 is 6. By 22?,4,5,6,7,2,Same remainder.,2,0.5,Number System,Medium
q-qa-219,ssc-cgl-13,Quantitative Aptitude,3,16,Compound interest on ₹2000 at 10% for 2 years?,400,420,440,460,1,CI=420.,2,0.5,Compound Interest,High
q-qa-220,ssc-cgl-13,Quantitative Aptitude,3,17,Average of first 25 natural numbers?,12,12.5,13,13.5,2,(n+1)/2=13.,2,0.5,Average,Medium
q-qa-221,ssc-cgl-13,Quantitative Aptitude,3,18,75% of number is 225. Number?,280,290,300,310,2,300,2,0.5,Percentage,Medium
q-qa-222,ssc-cgl-13,Quantitative Aptitude,3,19,Find the value of √324.,16,17,18,19,2,18,2,0.5,Arithmetic,Easy
q-qa-223,ssc-cgl-13,Quantitative Aptitude,3,20,25% discount on ₹1200. Selling price?,850,900,950,1000,1,Discount=300.,2,0.5,Discount,Easy
q-qa-224,ssc-cgl-13,Quantitative Aptitude,3,21,Distance 360 km in 6 hours. Speed?,50,55,60,65,2,#ERROR!,2,0.5,Speed & Distance,Easy
q-qa-225,ssc-cgl-13,Quantitative Aptitude,3,22,Find the HCF of 18 and 30.,6,9,12,15,0,HCF=6.,2,0.5,HCF,Easy
q-qa-226,ssc-cgl-13,Quantitative Aptitude,3,23,A number increased by 50% becomes 450. Original?,250,280,300,320,2,300×1.5=450.,2,0.5,Percentage,Medium
q-qa-227,ssc-cgl-13,Quantitative Aptitude,3,24,Area of square side 15?,200,210,225,240,2,15²=225.,2,0.5,Geometry,Easy
q-qa-228,ssc-cgl-13,Quantitative Aptitude,3,25,Cost of 12 pens ₹144. Cost of 1 pen?,10,11,12,13,2,144/12=12.,2,0.5,Arithmetic,Easy
q-en-199,ssc-cgl-13,English,4,1,Choose the correct synonym of 'BRAVE'.,Bold,Weak,Coward,Timid,0,Brave means bold.,2,0.5,Vocabulary,Easy
q-en-200,ssc-cgl-13,English,4,2,Choose the correct antonym of 'COLD'.,Warm,Hot,Cool,Freeze,1,Hot opposite.,2,0.5,Vocabulary,Easy
q-en-201,ssc-cgl-13,English,4,3,Select the correctly spelled word.,Accomodation,Accommodation,Acomodation,Acommodetion,1,Accommodation correct.,2,0.5,Spelling,Easy
q-en-202,ssc-cgl-13,English,4,4,She is married ___ a doctor.,to,with,in,at,0,Correct preposition.,2,0.5,Grammar,Easy
